Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,no_of_special_requests,booking_status
28654,1,0,0,1,0,7,2018,2,11,1,Not_Canceled
28655,2,0,0,1,0,10,2018,9,1,1,Not_Canceled
28656,2,0,1,1,0,17,2018,1,9,1,Not_Canceled
28657,3,0,0,5,0,89,2018,8,23,0,Canceled
28658,2,0,0,2,0,320,2018,8,18,1,Canceled
28659,2,0,0,3,0,71,2018,5,10,1,Not_Canceled
28660,2,0,1,2,0,57,2018,9,9,1,Not_Canceled
28661,2,0,2,1,0,48,2018,5,21,0,Canceled
28662,2,0,0,1,0,207,2018,10,4,0,Canceled
28663,1,0,4,8,0,17,2018,5,15,0,Canceled
28664,2,0,2,4,0,14,2018,6,17,0,Not_Canceled
28665,2,0,2,5,0,17,2018,11,11,1,Canceled
28666,2,0,1,2,0,75,2018,7,8,0,Canceled
28667,2,0,0,2,0,74,2017,9,18,0,Not_Canceled
28668,1,0,1,1,0,59,2018,11,21,1,Canceled
28669,2,0,0,2,0,4,2018,3,24,0,Canceled
28670,2,0,0,3,0,76,2018,4,12,0,Not_Canceled
28671,2,0,2,1,0,257,2018,10,2,3,Not_Canceled
28672,2,0,0,2,0,70,2018,6,3,0,Not_Canceled
28673,1,0,0,1,0,0,2017,9,8,0,Not_Canceled
28674,2,0,1,0,0,22,2018,9,12,2,Not_Canceled
28675,2,0,0,3,0,49,2018,3,2,1,Not_Canceled
28676,2,0,0,4,0,47,2018,5,11,1,Not_Canceled
28677,3,0,2,5,0,180,2018,8,14,2,Not_Canceled
28678,2,0,0,1,0,56,2018,6,8,0,Not_Canceled
28679,2,0,2,2,0,109,2018,4,16,0,Not_Canceled
28680,2,0,1,3,0,5,2017,8,31,1,Not_Canceled
28681,2,0,0,3,0,206,2018,9,8,2,Canceled
28682,2,0,0,3,0,8,2017,8,18,2,Not_Canceled
28683,2,0,0,1,0,0,2018,11,26,0,Not_Canceled
28684,3,0,0,2,0,25,2018,4,12,2,Not_Canceled
28685,1,0,2,3,0,16,2018,11,25,1,Canceled
28686,1,0,1,2,0,101,2018,4,4,0,Canceled
28687,2,0,2,3,0,206,2018,9,23,0,Canceled
28688,2,0,2,1,0,180,2018,9,3,1,Canceled
28689,2,0,1,3,0,30,2018,11,17,2,Not_Canceled
28690,2,0,0,3,0,40,2018,6,8,0,Canceled
28691,2,1,0,1,0,1,2018,10,25,0,Not_Canceled
28692,2,0,0,3,0,304,2018,11,3,0,Canceled
28693,2,2,0,2,0,29,2017,9,24,2,Not_Canceled
28694,2,0,0,3,0,111,2018,7,13,0,Canceled
28695,2,0,0,1,0,3,2018,9,22,2,Not_Canceled
28696,1,0,0,3,0,105,2018,10,12,0,Not_Canceled
28697,1,0,0,2,0,28,2017,10,29,0,Not_Canceled
28698,2,0,2,5,0,13,2017,10,22,0,Not_Canceled
28699,3,0,2,1,0,124,2018,7,16,1,Canceled
28700,2,0,1,1,0,2,2018,6,4,1,Not_Canceled
28701,3,0,1,0,0,64,2018,7,25,0,Not_Canceled
28702,2,0,1,2,0,280,2018,9,19,0,Canceled
28703,2,0,0,1,0,13,2018,7,21,1,Not_Canceled
28704,2,0,1,1,0,1,2018,4,23,0,Not_Canceled
28705,2,0,0,4,0,138,2018,4,20,1,Canceled
28706,2,0,1,4,0,164,2018,8,1,0,Canceled
28707,1,0,0,3,0,21,2018,10,25,0,Not_Canceled
28708,2,0,0,3,0,213,2018,6,7,0,Canceled
28709,1,0,0,2,0,172,2018,6,24,0,Canceled
28710,1,0,0,2,0,188,2018,6,15,0,Canceled
28711,1,0,1,1,0,0,2018,3,7,1,Not_Canceled
28712,2,0,2,3,0,359,2018,10,14,1,Canceled
28713,3,0,0,2,0,57,2018,4,28,0,Not_Canceled
28714,1,2,0,1,0,22,2018,9,17,0,Canceled
28715,2,0,1,1,0,6,2018,5,9,1,Not_Canceled
28716,1,0,0,1,0,0,2018,6,15,0,Not_Canceled
28717,2,0,2,1,0,39,2018,10,2,1,Canceled
28718,2,0,1,3,0,16,2018,3,3,1,Not_Canceled
28719,2,0,2,1,0,90,2018,5,8,0,Not_Canceled
28720,2,0,2,3,0,107,2018,5,12,1,Not_Canceled
28721,2,0,1,1,0,247,2018,6,6,0,Canceled
28722,2,0,0,1,0,41,2018,12,27,1,Not_Canceled
28723,2,0,2,1,0,116,2018,2,28,0,Canceled
28724,1,0,0,2,0,70,2018,2,26,1,Canceled
28725,1,0,0,1,0,183,2018,10,11,0,Canceled
28726,3,0,1,3,0,104,2018,7,21,2,Not_Canceled
28727,2,0,2,6,0,159,2018,8,3,0,Canceled
28728,1,0,1,1,0,3,2018,5,30,0,Not_Canceled
28729,1,0,0,2,0,20,2018,1,5,1,Not_Canceled
28730,1,0,1,0,0,0,2018,9,19,0,Not_Canceled
28731,1,0,0,4,0,69,2018,11,23,1,Canceled
28732,2,1,0,2,0,37,2018,3,24,2,Not_Canceled
28733,2,0,2,1,0,25,2018,7,9,0,Canceled
28734,2,0,2,4,0,160,2018,4,27,0,Canceled
28735,2,0,2,4,0,165,2018,7,31,2,Not_Canceled
28736,1,0,0,2,0,80,2017,10,9,0,Not_Canceled
28737,3,0,2,5,0,142,2018,6,28,1,Not_Canceled
28738,2,0,4,10,0,152,2018,10,24,0,Canceled
28739,1,0,0,2,0,256,2018,6,15,0,Not_Canceled
28740,1,0,2,5,0,163,2018,4,9,1,Not_Canceled
28741,2,0,1,1,0,7,2018,11,12,0,Not_Canceled
28742,2,0,2,3,0,5,2018,2,28,1,Not_Canceled
28743,2,0,2,1,0,220,2018,9,17,0,Canceled
28744,2,0,1,3,0,222,2018,12,29,1,Not_Canceled
28745,2,0,0,0,0,13,2018,8,16,2,Not_Canceled
28746,2,0,0,1,0,8,2018,11,5,0,Not_Canceled
28747,2,0,2,3,0,97,2018,9,8,0,Not_Canceled
28748,2,0,2,2,0,11,2018,11,27,1,Canceled
28749,2,0,0,1,0,27,2018,12,7,2,Not_Canceled
28750,2,2,0,1,0,11,2018,7,15,1,Not_Canceled
28751,1,0,0,2,0,12,2018,1,19,0,Not_Canceled
28752,2,0,0,3,0,279,2018,10,12,0,Canceled
28753,2,0,0,2,0,11,2018,11,17,1,Not_Canceled
28754,2,0,2,2,0,179,2018,9,30,0,Canceled
28755,2,0,1,3,1,14,2017,11,2,1,Not_Canceled
28756,2,2,1,2,0,111,2018,5,27,2,Not_Canceled
28757,1,0,2,2,0,3,2017,11,29,0,Not_Canceled
28758,2,0,0,4,0,253,2018,5,4,0,Canceled
28759,2,1,2,1,0,53,2018,1,24,1,Not_Canceled
28760,2,0,2,1,0,97,2018,4,16,0,Not_Canceled
28761,2,0,0,2,0,49,2018,5,6,0,Canceled
28762,1,0,1,0,0,3,2017,10,19,0,Not_Canceled
28763,1,0,0,1,0,26,2017,10,21,0,Not_Canceled
28764,2,0,2,3,0,82,2018,11,4,2,Not_Canceled
28765,2,0,0,2,0,54,2018,10,6,3,Not_Canceled
28766,1,0,0,4,0,13,2018,12,13,3,Not_Canceled
28767,2,0,2,3,0,6,2018,10,27,1,Not_Canceled
28768,2,0,0,3,0,276,2018,9,22,0,Canceled
28769,2,0,1,1,1,0,2018,5,23,0,Not_Canceled
28770,2,0,2,2,0,95,2018,6,10,1,Not_Canceled
28771,3,0,2,1,0,37,2018,10,2,1,Not_Canceled
28772,1,0,0,1,0,2,2018,5,5,0,Not_Canceled
28773,2,0,1,3,0,54,2018,3,17,0,Canceled
28774,2,0,1,1,0,202,2018,7,9,1,Not_Canceled
28775,2,0,1,2,0,178,2018,7,22,0,Canceled
28776,3,0,2,5,0,59,2018,5,28,2,Not_Canceled
28777,2,1,0,2,0,161,2018,8,16,1,Canceled
28778,3,0,2,0,0,31,2018,11,27,1,Not_Canceled
28779,1,0,0,1,0,23,2018,4,8,0,Not_Canceled
28780,2,0,2,2,0,179,2018,10,28,1,Canceled
28781,1,0,0,1,0,8,2018,11,23,0,Not_Canceled
28782,2,0,2,1,0,51,2018,9,3,1,Not_Canceled
28783,0,2,0,1,0,72,2018,3,19,0,Canceled
28784,2,0,0,2,0,28,2018,5,19,0,Canceled
28785,3,0,0,2,0,94,2018,7,13,2,Not_Canceled
28786,2,0,1,1,0,60,2017,9,21,0,Canceled
28787,2,0,0,2,1,24,2018,9,15,2,Not_Canceled
28788,2,0,1,3,0,10,2018,6,30,1,Not_Canceled
28789,2,0,0,2,0,59,2017,10,29,0,Not_Canceled
28790,2,0,0,2,0,152,2018,7,27,1,Not_Canceled
28791,2,0,0,2,0,49,2018,10,12,4,Not_Canceled
28792,2,0,2,2,0,27,2018,9,17,0,Not_Canceled
28793,2,0,0,1,0,0,2018,2,18,0,Not_Canceled
28794,2,0,0,1,0,289,2017,10,17,0,Not_Canceled
28795,1,0,0,1,0,221,2018,8,12,0,Not_Canceled
28796,2,0,1,2,1,15,2018,8,29,0,Not_Canceled
28797,2,0,0,4,0,166,2018,7,6,1,Not_Canceled
28798,2,0,0,2,0,68,2018,3,11,1,Not_Canceled
28799,2,0,0,3,0,72,2018,4,14,3,Not_Canceled
28800,2,0,2,2,0,45,2018,2,6,1,Not_Canceled
28801,2,0,2,5,0,116,2018,9,29,1,Not_Canceled
28802,2,0,0,2,0,192,2018,6,24,0,Canceled
28803,1,0,0,2,0,188,2018,6,15,0,Canceled
28804,2,0,0,4,0,97,2018,5,18,0,Canceled
28805,2,0,0,3,0,86,2017,12,30,1,Not_Canceled
28806,2,0,1,0,0,10,2018,11,20,1,Canceled
28807,2,0,1,0,0,55,2018,9,18,1,Not_Canceled
28808,2,0,0,2,0,62,2018,6,2,0,Not_Canceled
28809,2,0,1,5,0,146,2018,7,4,0,Canceled
28810,2,0,0,3,0,51,2018,11,15,1,Not_Canceled
28811,2,0,2,0,0,4,2018,6,12,1,Not_Canceled
28812,1,0,0,1,0,0,2018,11,18,0,Not_Canceled
28813,2,0,2,3,0,37,2018,8,20,3,Not_Canceled
28814,2,0,1,2,0,60,2018,2,26,1,Not_Canceled
28815,2,0,5,10,0,204,2018,8,15,2,Canceled
28816,2,0,1,2,0,1,2017,10,9,0,Not_Canceled
28817,2,0,1,3,0,8,2018,2,22,0,Not_Canceled
28818,2,0,0,4,0,101,2018,6,1,0,Canceled
28819,2,0,0,1,0,56,2018,6,8,0,Not_Canceled
28820,2,0,1,2,0,168,2018,4,22,0,Canceled
28821,1,0,2,1,0,18,2018,2,6,1,Not_Canceled
28822,2,0,1,2,0,95,2018,5,6,0,Not_Canceled
28823,1,0,0,1,0,1,2018,2,26,0,Not_Canceled
28824,2,0,1,0,0,9,2018,6,13,0,Not_Canceled
28825,2,1,1,2,0,174,2018,7,25,1,Canceled
28826,2,0,0,2,0,6,2018,12,30,2,Not_Canceled
28827,2,0,2,1,0,59,2018,5,8,0,Not_Canceled
28828,2,0,1,2,0,233,2018,10,14,0,Canceled
28829,2,0,2,1,0,73,2018,11,12,1,Not_Canceled
28830,2,0,0,3,0,44,2018,2,17,0,Not_Canceled
28831,1,0,0,3,0,113,2018,5,31,0,Canceled
28832,2,0,1,2,0,159,2018,9,19,0,Canceled
28833,1,0,1,3,0,3,2018,2,8,0,Not_Canceled
28834,1,0,0,2,0,257,2017,7,1,0,Not_Canceled
28835,2,1,1,3,0,79,2018,3,28,1,Not_Canceled
28836,2,1,1,0,0,153,2018,8,1,2,Canceled
28837,2,0,0,2,0,79,2017,11,13,0,Not_Canceled
28838,1,0,0,4,0,14,2018,5,18,0,Not_Canceled
28839,2,0,0,2,0,256,2018,6,15,1,Canceled
28840,2,0,0,3,0,108,2018,4,14,2,Not_Canceled
28841,1,0,0,1,0,0,2017,9,10,0,Not_Canceled
28842,2,1,2,2,0,156,2018,8,28,1,Canceled
28843,2,0,1,2,0,290,2018,6,17,0,Not_Canceled
28844,2,0,0,2,0,12,2018,9,14,1,Not_Canceled
28845,2,0,0,2,0,17,2018,12,9,0,Not_Canceled
28846,3,0,0,1,0,31,2017,12,19,1,Not_Canceled
28847,2,0,0,3,0,44,2018,2,17,0,Not_Canceled
28848,1,0,0,1,0,0,2018,8,30,0,Not_Canceled
28849,2,0,0,1,0,105,2018,4,6,0,Canceled
28850,2,0,0,1,0,14,2018,9,22,0,Not_Canceled
28851,1,0,1,3,0,10,2018,9,26,0,Not_Canceled
28852,1,0,1,0,1,3,2018,5,2,0,Not_Canceled
28853,2,0,2,3,0,155,2018,9,1,0,Canceled
28854,3,0,1,4,0,138,2018,8,17,2,Not_Canceled
28855,3,0,1,1,0,1,2017,10,10,2,Not_Canceled
28856,2,0,0,3,0,204,2018,9,8,1,Canceled
28857,2,0,0,1,0,41,2018,12,27,0,Not_Canceled
28858,1,0,0,2,0,47,2018,3,16,0,Canceled
28859,2,0,0,3,0,213,2018,6,7,0,Canceled
28860,2,0,2,2,0,30,2018,4,29,1,Not_Canceled
28861,2,0,1,1,0,45,2018,11,5,2,Not_Canceled
28862,3,0,1,3,0,96,2018,9,1,4,Not_Canceled
28863,2,2,1,1,0,60,2018,5,14,0,Canceled
28864,2,0,0,2,0,0,2017,8,6,1,Not_Canceled
28865,2,0,1,3,0,11,2018,8,8,2,Not_Canceled
28866,2,0,0,2,0,102,2017,10,16,0,Canceled
28867,2,0,2,0,0,150,2017,8,2,1,Not_Canceled
28868,2,0,2,2,0,27,2018,5,22,1,Not_Canceled
28869,1,0,1,0,0,14,2018,12,5,0,Not_Canceled
28870,2,0,1,2,0,50,2018,3,11,1,Not_Canceled
28871,1,0,1,1,0,4,2018,7,18,1,Not_Canceled
28872,2,0,0,2,0,7,2018,2,12,1,Not_Canceled
28873,1,0,0,2,0,14,2017,10,15,0,Not_Canceled
28874,1,0,0,2,0,164,2017,10,2,0,Not_Canceled
28875,2,0,1,0,0,0,2018,3,6,0,Not_Canceled
28876,1,0,0,2,0,167,2018,10,5,0,Canceled
28877,2,0,2,0,0,1,2017,12,27,0,Not_Canceled
28878,1,0,2,3,0,249,2018,12,29,1,Not_Canceled
28879,1,0,1,3,0,75,2018,3,17,0,Canceled
28880,2,0,0,1,0,163,2018,9,23,2,Canceled
28881,1,0,0,3,0,151,2018,1,19,0,Not_Canceled
28882,2,0,1,3,0,34,2018,3,14,1,Not_Canceled
28883,2,1,0,3,0,178,2018,7,26,1,Canceled
28884,2,0,2,4,0,332,2018,12,23,3,Not_Canceled
28885,2,0,0,1,0,56,2018,6,8,0,Not_Canceled
28886,2,0,0,2,0,27,2017,9,30,0,Not_Canceled
28887,2,0,0,2,0,320,2018,8,18,1,Canceled
28888,3,0,2,3,0,19,2018,2,19,3,Not_Canceled
28889,2,0,2,3,0,16,2018,4,8,0,Not_Canceled
28890,2,0,2,3,0,167,2018,8,4,1,Not_Canceled
28891,2,0,0,2,0,165,2018,10,20,2,Canceled
28892,2,0,0,1,0,4,2018,1,15,1,Not_Canceled
28893,1,0,2,4,0,69,2018,6,12,0,Canceled
28894,2,0,0,4,0,270,2018,4,20,0,Canceled
28895,2,0,2,1,0,117,2017,8,1,0,Canceled
28896,1,0,0,1,0,1,2017,7,30,1,Not_Canceled
28897,1,0,1,3,0,12,2017,9,14,0,Canceled
28898,2,0,1,2,0,302,2018,9,16,0,Canceled
28899,2,0,1,5,0,37,2018,2,15,1,Not_Canceled
28900,2,0,1,2,0,79,2018,4,15,3,Not_Canceled
28901,2,0,2,3,0,6,2018,6,26,0,Canceled
28902,2,0,0,3,1,18,2017,8,26,0,Not_Canceled
28903,2,0,1,2,0,193,2018,6,20,0,Canceled
28904,2,0,1,2,0,61,2018,4,22,0,Canceled
28905,1,2,3,7,0,65,2018,6,10,0,Canceled
28906,1,0,0,1,0,1,2018,6,14,0,Not_Canceled
28907,3,0,1,4,0,108,2018,7,6,2,Not_Canceled
28908,2,0,2,2,0,65,2018,8,26,0,Not_Canceled
28909,2,0,1,1,1,132,2018,6,11,3,Not_Canceled
28910,2,0,1,3,0,42,2018,4,21,0,Not_Canceled
28911,1,0,0,1,0,0,2017,10,7,0,Not_Canceled
28912,2,0,1,3,0,75,2018,3,17,0,Canceled
28913,2,0,0,3,0,7,2018,5,5,1,Not_Canceled
28914,2,0,2,2,0,110,2018,4,30,0,Canceled
28915,2,0,2,2,0,1,2018,1,29,1,Not_Canceled
28916,2,0,2,2,0,35,2018,9,25,1,Not_Canceled
28917,1,0,0,1,0,0,2018,5,20,0,Not_Canceled
28918,1,0,0,2,0,164,2017,10,2,0,Not_Canceled
28919,2,0,0,2,0,19,2018,9,29,2,Not_Canceled
28920,2,0,2,1,0,44,2018,9,10,2,Not_Canceled
28921,2,0,2,1,0,138,2018,4,23,0,Not_Canceled
28922,2,2,1,1,0,26,2018,2,8,0,Canceled
28923,1,0,0,1,0,15,2018,2,19,0,Not_Canceled
28924,2,0,0,2,0,8,2017,9,4,2,Not_Canceled
28925,2,0,1,3,0,31,2018,10,27,0,Not_Canceled
28926,2,0,0,2,0,80,2018,11,25,0,Canceled
28927,2,0,2,2,0,35,2018,12,2,1,Not_Canceled
28928,2,0,2,2,0,63,2018,4,8,0,Canceled
28929,2,0,0,1,0,2,2018,3,18,0,Not_Canceled
28930,2,0,2,3,0,96,2018,4,9,1,Not_Canceled
28931,2,1,0,1,0,102,2018,7,9,2,Not_Canceled
28932,3,0,1,2,0,70,2018,5,9,0,Not_Canceled
28933,2,0,1,2,0,162,2017,9,4,1,Not_Canceled
28934,1,0,2,1,0,221,2017,10,17,0,Not_Canceled
28935,2,0,1,2,0,87,2018,2,12,1,Not_Canceled
28936,3,0,2,4,0,31,2018,6,26,3,Not_Canceled
28937,2,0,0,3,0,43,2018,3,10,1,Not_Canceled
28938,1,0,0,1,0,20,2018,5,26,0,Canceled
28939,2,0,0,4,0,167,2018,6,28,0,Canceled
28940,2,0,0,1,0,8,2018,12,17,1,Not_Canceled
28941,2,0,0,2,0,3,2018,4,27,1,Not_Canceled
28942,2,0,1,2,0,107,2017,8,21,1,Canceled
28943,2,0,0,1,0,14,2018,9,15,0,Not_Canceled
28944,2,0,0,3,0,48,2018,6,8,2,Not_Canceled
28945,2,0,0,2,0,10,2018,6,29,0,Canceled
28946,3,0,2,3,0,113,2018,6,16,2,Not_Canceled
28947,1,0,0,2,0,32,2017,11,20,0,Not_Canceled
28948,1,0,1,0,0,26,2018,7,11,0,Not_Canceled
28949,2,0,2,3,0,83,2018,10,23,0,Canceled
28950,2,0,3,7,1,109,2018,5,23,0,Not_Canceled
28951,2,0,2,3,0,106,2018,4,17,0,Not_Canceled
28952,1,0,0,3,1,1,2018,12,20,1,Not_Canceled
28953,3,0,2,7,0,123,2018,7,22,2,Canceled
28954,2,0,1,4,0,142,2018,7,13,2,Not_Canceled
28955,1,0,0,2,0,164,2017,10,2,0,Canceled
28956,2,0,2,3,0,55,2018,10,23,0,Not_Canceled
28957,2,0,0,2,0,23,2018,10,20,1,Canceled
28958,1,0,1,5,0,349,2018,10,4,0,Canceled
28959,2,0,0,1,0,3,2018,3,11,1,Not_Canceled
28960,2,0,1,1,0,61,2018,4,30,1,Not_Canceled
28961,2,0,1,2,0,203,2018,8,26,0,Not_Canceled
28962,1,0,1,2,0,237,2017,9,14,0,Canceled
28963,2,0,1,2,0,121,2018,6,24,0,Canceled
28964,2,0,0,2,0,30,2018,6,2,0,Not_Canceled
28965,2,2,1,0,0,5,2018,11,28,0,Not_Canceled
28966,1,0,1,2,0,227,2018,10,10,0,Canceled
28967,2,0,2,5,0,167,2018,9,29,1,Canceled
28968,2,0,2,3,0,87,2018,5,8,0,Not_Canceled
28969,2,0,2,4,0,123,2017,8,9,1,Not_Canceled
28970,1,0,0,1,0,1,2018,12,27,0,Not_Canceled
28971,2,0,0,1,0,4,2018,5,28,1,Not_Canceled
28972,2,0,0,2,0,346,2018,9,13,1,Canceled
28973,1,0,0,1,0,4,2018,1,15,1,Not_Canceled
28974,3,0,1,2,0,16,2018,3,4,1,Not_Canceled
28975,2,0,1,3,0,210,2017,10,8,0,Not_Canceled
28976,1,0,0,2,0,181,2018,10,11,0,Canceled
28977,2,0,2,1,0,90,2018,4,9,1,Not_Canceled
28978,2,0,1,3,0,40,2017,10,5,1,Not_Canceled
28979,2,0,1,2,0,112,2018,7,18,0,Canceled
28980,1,0,0,2,0,103,2018,4,19,0,Canceled
28981,2,1,2,2,0,168,2018,8,20,1,Not_Canceled
28982,2,0,0,4,0,15,2018,11,1,2,Not_Canceled
28983,1,0,1,2,0,114,2018,7,1,0,Canceled
28984,2,0,0,2,0,377,2018,10,14,1,Canceled
28985,2,0,2,2,0,204,2017,10,2,1,Not_Canceled
28986,2,0,1,2,0,106,2018,10,7,1,Canceled
28987,2,0,2,1,0,102,2018,10,2,0,Canceled
28988,1,0,1,0,0,0,2018,5,9,0,Not_Canceled
28989,2,0,0,3,0,97,2018,11,16,1,Canceled
28990,2,0,0,1,0,56,2018,6,8,0,Not_Canceled
28991,1,0,1,0,0,0,2018,2,15,0,Not_Canceled
28992,2,0,2,0,0,275,2018,4,17,0,Canceled
28993,2,0,1,1,0,301,2018,7,30,1,Canceled
28994,2,0,1,3,0,48,2018,3,7,1,Canceled
28995,2,0,0,2,0,33,2018,3,24,0,Canceled
28996,3,0,2,1,1,240,2018,12,31,2,Canceled
28997,1,0,0,2,0,7,2017,9,16,0,Not_Canceled
28998,2,0,0,4,0,54,2018,3,1,0,Canceled
28999,2,0,1,5,0,41,2018,12,27,0,Not_Canceled
29000,2,0,2,2,0,16,2018,5,8,0,Not_Canceled
29001,1,0,0,1,0,4,2018,2,19,0,Not_Canceled
29002,1,0,0,1,0,1,2018,1,21,1,Not_Canceled
29003,2,0,2,0,0,53,2018,7,10,0,Canceled
29004,2,0,1,5,0,40,2017,10,19,1,Not_Canceled
29005,1,0,1,3,0,210,2017,10,8,0,Not_Canceled
29006,2,0,2,5,0,123,2018,4,30,0,Not_Canceled
29007,2,0,2,3,0,18,2018,11,11,1,Not_Canceled
29008,1,0,0,2,0,22,2018,9,15,2,Not_Canceled
29009,2,0,1,0,0,33,2018,6,27,1,Not_Canceled
29010,1,0,0,1,0,21,2018,11,10,1,Not_Canceled
29011,2,0,0,2,1,145,2018,6,28,1,Not_Canceled
29012,2,0,0,5,0,116,2018,1,26,0,Not_Canceled
29013,2,1,2,1,0,57,2017,10,10,2,Not_Canceled
29014,2,0,2,1,0,124,2017,8,8,0,Canceled
29015,2,0,1,2,0,305,2018,11,4,0,Canceled
29016,2,0,0,2,0,245,2018,6,17,0,Canceled
29017,2,0,1,1,0,42,2018,4,23,1,Not_Canceled
29018,2,0,2,2,0,134,2017,12,4,0,Not_Canceled
29019,2,0,0,5,1,50,2018,5,31,1,Not_Canceled
29020,2,0,1,3,0,45,2018,8,29,0,Not_Canceled
29021,2,0,0,2,0,165,2018,7,8,0,Canceled
29022,2,0,1,5,0,132,2018,7,19,0,Not_Canceled
29023,1,0,0,3,0,71,2018,6,14,0,Not_Canceled
29024,2,0,1,2,0,159,2018,9,19,0,Canceled
29025,1,0,2,3,0,6,2017,8,14,1,Not_Canceled
29026,2,0,0,2,0,107,2018,6,10,1,Not_Canceled
29027,2,0,2,2,0,62,2018,9,3,0,Canceled
29028,2,0,2,2,0,134,2018,4,17,1,Not_Canceled
29029,1,0,0,2,0,63,2018,10,20,0,Canceled
29030,1,0,0,1,0,1,2018,9,21,0,Not_Canceled
29031,2,0,2,4,0,164,2018,7,6,0,Canceled
29032,3,0,1,0,0,106,2018,12,25,2,Canceled
29033,2,0,1,1,0,231,2018,8,27,0,Canceled
29034,2,0,2,1,0,132,2018,7,17,0,Not_Canceled
29035,2,0,1,2,0,0,2017,8,21,0,Canceled
29036,1,0,0,2,0,4,2017,12,8,0,Not_Canceled
29037,1,0,2,1,0,1,2018,2,28,0,Canceled
29038,2,0,0,2,0,292,2018,7,21,0,Canceled
29039,2,0,2,1,0,131,2017,8,15,0,Canceled
29040,2,0,0,3,0,30,2017,11,18,1,Not_Canceled
29041,1,0,2,2,0,116,2018,2,28,0,Canceled
29042,1,0,1,1,0,118,2018,6,6,0,Not_Canceled
29043,2,0,0,1,0,7,2018,10,26,0,Not_Canceled
29044,1,0,0,1,0,181,2018,10,11,0,Canceled
29045,2,0,0,2,0,308,2018,11,25,0,Canceled
29046,2,0,2,1,0,29,2018,5,8,1,Not_Canceled
29047,2,0,1,1,1,42,2017,12,28,0,Not_Canceled
29048,3,0,0,2,0,116,2018,7,14,1,Not_Canceled
29049,1,0,0,1,0,17,2018,12,9,0,Not_Canceled
29050,2,0,1,2,0,82,2018,3,28,0,Not_Canceled
29051,2,0,1,2,0,49,2018,11,4,0,Not_Canceled
29052,2,0,0,5,0,33,2018,2,23,1,Not_Canceled
29053,3,0,1,3,0,137,2018,8,8,0,Canceled
29054,2,0,0,4,0,126,2018,5,4,1,Not_Canceled
29055,1,0,2,6,0,115,2018,2,27,0,Canceled
29056,2,0,1,3,0,53,2018,6,20,2,Not_Canceled
29057,2,0,0,1,0,3,2018,12,9,0,Not_Canceled
29058,2,0,0,2,0,377,2018,10,14,1,Canceled
29059,2,0,2,2,0,13,2018,11,12,0,Not_Canceled
29060,1,0,0,2,0,0,2017,8,6,0,Not_Canceled
29061,1,0,1,0,0,4,2018,1,10,0,Not_Canceled
29062,2,1,1,4,0,55,2017,11,9,2,Canceled
29063,2,0,0,2,0,40,2018,6,9,0,Canceled
29064,2,0,1,5,0,134,2018,5,30,0,Not_Canceled
29065,2,0,1,3,0,322,2018,5,19,0,Canceled
29066,3,0,0,3,0,50,2018,6,30,2,Not_Canceled
29067,2,0,1,0,0,12,2018,12,12,0,Not_Canceled
29068,2,2,0,2,0,116,2018,9,30,0,Canceled
29069,2,0,2,2,0,229,2018,10,22,0,Canceled
29070,3,0,0,3,0,106,2018,10,11,2,Canceled
29071,2,0,2,2,0,71,2018,4,8,0,Not_Canceled
29072,2,0,0,3,1,46,2018,12,7,2,Not_Canceled
29073,3,0,1,2,0,45,2018,5,13,0,Canceled
29074,2,0,2,2,0,28,2018,2,5,0,Not_Canceled
29075,2,0,1,0,1,4,2018,3,28,1,Not_Canceled
29076,2,0,0,3,0,38,2018,10,19,1,Canceled
29077,1,0,1,3,0,179,2017,8,31,1,Not_Canceled
29078,2,0,0,2,0,346,2018,9,13,1,Canceled
29079,2,0,0,2,0,74,2017,9,18,0,Not_Canceled
29080,2,0,1,0,0,0,2018,1,25,0,Not_Canceled
29081,3,0,1,2,0,186,2018,4,22,0,Canceled
29082,1,0,1,0,0,25,2018,9,12,2,Not_Canceled
29083,2,1,2,4,1,178,2018,7,23,2,Canceled
29084,2,0,0,2,0,79,2018,4,15,1,Not_Canceled
29085,2,0,1,3,0,84,2018,5,16,1,Canceled
29086,2,0,1,5,0,196,2018,12,27,0,Not_Canceled
29087,1,0,2,4,0,69,2018,6,12,0,Canceled
29088,2,0,0,2,0,0,2018,8,19,0,Not_Canceled
29089,2,0,0,3,0,122,2018,6,16,2,Not_Canceled
29090,2,0,0,3,0,27,2018,12,7,2,Not_Canceled
29091,2,0,1,2,0,0,2017,11,16,0,Not_Canceled
29092,2,0,1,2,0,16,2018,2,12,0,Not_Canceled
29093,1,0,0,2,0,75,2017,12,9,0,Not_Canceled
29094,2,0,0,2,0,1,2018,10,20,0,Not_Canceled
29095,1,0,1,2,0,24,2018,2,19,0,Not_Canceled
29096,1,0,1,0,0,0,2018,10,10,0,Not_Canceled
29097,2,0,2,2,0,24,2018,4,29,0,Not_Canceled
29098,2,0,0,4,0,199,2018,8,2,2,Canceled
29099,1,0,0,2,0,107,2018,6,10,0,Not_Canceled
29100,2,0,2,1,0,58,2018,11,20,1,Not_Canceled
29101,2,0,0,4,0,110,2017,12,9,0,Not_Canceled
29102,2,0,0,2,0,107,2018,6,10,1,Not_Canceled
